,smiles,E1-CC2,E2-CC2,f1-CC2,f2-CC2,E1-PBE0,E2-PBE0,f1-PBE0,f2-PBE0,E1-PBE0.1,E2-PBE0.1,f1-PBE0.1,f2-PBE0.1,E1-CAM,E2-CAM,f1-CAM,f2-CAM,mol_id
1163,[H]C([H])([H])C#CC([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H],0.26939398,0.28055816,0.00010836,0.01020616,0.24318936,0.25364611,8.107e-05,0.0060625,0.24318936,0.25364611,8.107e-05,0.0060625,0.24094328,0.25007548,0.0001,0.004,1163
10076,[H]C#CC1(C([H])=O)OC([H])([H])C1([H])[H],0.15800189,0.224169,0.00133409,0.01272614,0.14876943,0.20345799,0.00197989,0.00964243,0.14876943,0.20345799,0.00197989,0.00964243,0.15280369,0.21559727,0.0013,0.0012,10076
410,[H]N=C1OC([H])([H])C1([H])C([H])([H])[H],0.25429485,0.27559935,0.01020324,0.12981608,0.24562249,0.28098281,0.01040037,0.09364375,0.24562249,0.28098281,0.01040037,0.09364375,0.24651815,0.278016,0.0079,0.1287,410
1006,[H]C(=O)n1c([H])c([H])c([H])c1[H],0.20071405,0.21274695,0.0343288,0.29149499,0.17605916,0.18375286,0.02029893,0.00085807,0.17605916,0.18375286,0.02029893,0.00085807,0.18518353,0.18675272,0.028,0.0009,1006
18671,[H]OC1([H])C2([H])C3([H])OC([H])([H])C3([H])C12[H],0.24808875,0.25571522,0.00372349,0.01463589,0.26515909,0.26982368,0.00177315,0.0105572,0.26515909,0.26982368,0.00177315,0.0105572,0.25741065,0.25975158,0.0063,0.0051,18671
3256,[H]C([H])([H])C([H])([H])C1([H])C([H])([H])C2([H])C([H])([H])C12[H],0.28395391,0.29876768,0.00501026,0.0294644,0.28877857,0.30967302,0.00364913,0.02466243,0.28877857,0.30967302,0.00364913,0.02466243,0.28172768,0.29999577,0.0027,0.0301,3256
6218,[H]C#CC1(C([H])([H])[H])OC(=O)C1([H])[H],0.22622656,0.25792642,0.00037574,0.00401224,0.2188346,0.23509135,0.00069384,0.00243321,0.2188346,0.23509135,0.00069384,0.00243321,0.21866216,0.2302529,0.0004,0.0012,6218
2043,[H]C1=C([H])C([H])(C([H])([H])[H])OC([H])([H])C1([H])[H],0.23983487,0.27381295,0.00852154,0.22204279,0.2307759,0.26468346,0.01044109,0.27451421,0.2307759,0.26468346,0.01044109,0.27451421,0.24430217,0.25878875,0.0186,0.2569,2043
6064,[H]C#CC(=O)C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H],0.15303369,0.21861759,4.842e-05,1.32e-05,0.14488462,0.1886317,1.591e-05,2.937e-05,0.14488462,0.1886317,1.591e-05,2.937e-05,0.14965428,0.19004546,0.0001,0.0,6064
4068,[H]ON=C1C([H])([H])C([H])([H])C1([H])C([H])=O,0.16380853,0.2215872,0.00244517,0.01744283,0.15801976,0.2078326,0.0038474,0.00508604,0.15801976,0.2078326,0.0038474,0.00508604,0.15870196,0.21825792,0.0016,0.0087,4068
20974,[H]c1nc2n([H])c([H])nn2c1[H],0.20457719,0.23382866,0.05166625,0.13060227,0.19860826,0.23233813,0.04561908,0.10542552,0.19860826,0.23233813,0.04561908,0.10542552,0.20911469,0.23230351,0.0526,0.0857,20974
3386,[H]N1C2([H])C([H])([H])OC([H])(C([H])([H])[H])C12[H],0.24699289,0.27189322,0.00663235,0.02918352,0.2564803,0.27849433,0.00447062,0.0247246,0.2564803,0.27849433,0.00447062,0.0247246,0.24780438,0.28219439,0.0047,0.0283,3386
15959,[H]C(=O)C12OC1([H])C([H])([H])C2([H])C([H])([H])[H],0.15319742,0.20725836,0.00021031,0.09259237,0.14759317,0.20274511,0.00012577,0.07142865,0.14759317,0.20274511,0.00012577,0.07142865,0.14916551,0.21191131,0.0002,0.0943,15959
18101,[H]C([H])([H])C([H])([H])C1([H])N2C(=O)C([H])([H])C21[H],0.18297272,0.23274661,0.00311905,0.0141675,0.1777536,0.22418109,0.00253312,0.00859124,0.1777536,0.22418109,0.00253312,0.00859124,0.17983282,0.23074166,0.002,0.0084,18101
3265,[H]OC([H])([H])C1([H])C([H])([H])C2([H])N([H])C21[H],0.24180516,0.26437107,0.00910142,0.00091217,0.251828,0.27681036,0.00712052,0.00285932,0.251828,0.27681036,0.00712052,0.00285932,0.24186936,0.2614641,0.0069,0.0003,3265
12795,[H]C([H])([H])C([H])([H])C([H])([H])N1C(=O)C([H])([H])C1([H])[H],0.22878446,0.2539585,0.0006053,0.11353236,0.22230329,0.26424846,0.00089893,0.15444112,0.22230329,0.26424846,0.00089893,0.15444112,0.22246939,0.25934366,0.0006,0.0928,12795
3208,[H]C1([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H],0.32893289,0.32915161,2.51e-05,0.00589732,0.32656664,0.32793481,0.00606071,6.08e-05,0.32656664,0.32793481,0.00606071,6.08e-05,0.31997638,0.32185794,0.0062,0.0,3208
3261,[H]C([H])([H])OC1([H])C([H])([H])C2([H])OC12[H],0.27012934,0.28138335,0.01917457,0.01001738,0.28063717,0.29040243,0.02154232,0.01629489,0.28063717,0.29040243,0.02154232,0.01629489,0.27667097,0.28917309,0.0249,0.0106,3261
3733,[H]c1nnoc1OC([H])([H])[H],0.20182599,0.21863305,0.15282553,0.00165635,0.20882587,0.2161678,0.13453604,0.00819842,0.20882587,0.2161678,0.13453604,0.00819842,0.20349939,0.21662625,0.1356,0.0078,3733
5148,[H]OC([H])(c1nc([H])c([H])o1)C([H])([H])[H],0.24375465,0.25417537,0.20926251,0.0015615,0.22850533,0.24688078,0.12311114,0.02569978,0.22850533,0.24688078,0.12311114,0.02569978,0.23295397,0.25352992,0.2067,0.0015,5148
16973,[H]OC12C3([H])OC3([H])C1([H])C2([H])C([H])([H])[H],0.24559598,0.25509251,0.00029567,0.00863352,0.24721077,0.26144719,0.00192492,0.01224428,0.24721077,0.26144719,0.00192492,0.01224428,0.24522825,0.25560258,0.0009,0.0148,16973
19851,[H]C1=C([H])C2([H])C3([H])OC([H])([H])C1([H])C32[H],0.21127988,0.25218346,0.04951673,0.01185975,0.20351359,0.24347228,0.04727392,0.02196596,0.20351359,0.24347228,0.04727392,0.02196596,0.21090438,0.25113754,0.0696,0.0135,19851
3848,[H]C(=O)c1noc([H])n1,0.14166543,0.21157599,0.00025915,0.00320762,0.13080614,0.19420557,0.00013552,0.00208908,0.13080614,0.19420557,0.00013552,0.00208908,0.13495087,0.20516046,0.0002,0.0028,3848
19487,[H]C1([H])OC2([H])C([H])([H])C2([H])C2([H])C([H])([H])C12[H],0.26413041,0.28378775,0.00518035,0.01855781,0.26856834,0.28795186,0.00331171,0.00734742,0.26856834,0.28795186,0.00331171,0.00734742,0.26570865,0.28714453,0.0029,0.0141,19487
21325,[H]C(=O)c1noc(=O)o1,0.14110088,0.20496043,0.00015891,0.14045463,0.13005479,0.18959379,7.646e-05,0.11007067,0.13005479,0.18959379,7.646e-05,0.11007067,0.13376387,0.19928057,0.0002,0.1305,21325
16208,[H]C1=C([H])C2([H])C([H])([H])C([H])([H])C([H])([H])C1([H])C2([H])[H],0.24912846,0.26974116,0.13066914,0.01507904,0.24131218,0.27292063,0.11439409,0.00573782,0.24131218,0.27292063,0.11439409,0.00573782,0.23774241,0.26521253,0.1342,0.0131,16208
13113,[H]C([H])([H])N1C([H])(C([H])([H])[H])C1([H])C([H])([H])C#N,0.23811255,0.26119532,0.01464463,0.00415078,0.23670799,0.24283844,0.00541169,0.00103296,0.23670799,0.24283844,0.00541169,0.00103296,0.24633808,0.26433422,0.0108,0.0019,13113
4991,[H]c1oc([H])c(C([H])([H])C#N)c1[H],0.24644909,0.24786158,0.14851364,0.00589113,0.23849487,0.24986703,0.11395022,0.01373269,0.23849487,0.24986703,0.11395022,0.01373269,0.23098788,0.25253401,0.1357,0.0046,4991
17801,[H]OC1([H])C2([H])OC([H])(C([H])=O)C12[H],0.15805429,0.20327887,0.00067327,0.01666683,0.15158493,0.17649428,0.00030054,0.01062212,0.15158493,0.17649428,0.00030054,0.01062212,0.15360851,0.1988947,0.0004,0.0126,17801
4740,[H]OC([H])([H])c1oc(N([H])[H])nc1[H],0.22614612,0.22934415,0.32506866,0.01315473,0.21923248,0.23951836,0.29413997,0.01674937,0.21923248,0.23951836,0.29413997,0.01674937,0.21722894,0.22413414,0.2895,0.0116,4740
4411,[H]Oc1oc(N([H])[H])nc1N([H])[H],0.19503447,0.21216146,0.00660905,0.11490917,0.19959907,0.20867537,0.05923474,0.07005694,0.19959907,0.20867537,0.05923474,0.07005694,0.18639258,0.20742789,0.0099,0.0967,4411
19082,[H]C1([H])OC12C([H])([H])C([H])([H])C1([H])C([H])([H])C12[H],0.27706029,0.28966487,0.00416108,0.00065061,0.28505568,0.30009878,0.00069309,0.00377135,0.28505568,0.30009878,0.00069309,0.00377135,0.28579215,0.29652296,0.0018,0.0032,19082
21168,[H]N=c1nc(N([H])[H])c([H])no1,0.15249935,0.15308639,0.01026273,0.00476221,0.14271747,0.14460771,0.01257913,0.00212897,0.14271747,0.14460771,0.01257913,0.00212897,0.15598619,0.15643453,0.0068,0.0165,21168
10393,[H]C(=O)C1(C([H])(C([H])([H])[H])C([H])([H])[H])OC1([H])[H],0.15992948,0.23710384,0.00030038,0.01889201,0.15375902,0.22173668,0.00019195,0.00827125,0.15375902,0.22173668,0.00019195,0.00827125,0.15512625,0.2397673,0.0002,0.0089,10393
14013,[H]C1=NC23C([H])([H])C([H])(C2([H])[H])C3([H])O1,0.22108657,0.24272291,0.00146798,0.06352787,0.2115174,0.24240139,0.00135903,0.06206994,0.2115174,0.24240139,0.00135903,0.06206994,0.21530695,0.24169664,0.0012,0.07,14013
643,[H]C1=C([H])C([H])([H])C([H])([H])OC1([H])[H],0.24589312,0.27640736,0.01313383,0.06854616,0.23434151,0.268766,0.01554644,0.24252661,0.23434151,0.268766,0.01554644,0.24252661,0.24866799,0.2616111,0.0264,0.2076,643
5180,[H]C#Cc1nc([H])c([H])nc1[H],0.17911552,0.22064156,0.15366977,0.28992778,0.14298054,0.16316,0.00340245,0.00124417,0.14298054,0.16316,0.00340245,0.00124417,0.15129697,0.17550743,0.0038,0.0008,5180
17239,[H]OC12C([H])([H])C1(C([H])([H])[H])N1C([H])([H])C12[H],0.25124921,0.27014492,0.03892039,0.01491265,0.26590973,0.27860506,0.0483586,0.00413449,0.26590973,0.27860506,0.0483586,0.00413449,0.25707623,0.27252197,0.033,0.0082,17239
11729,[H]OC1(C#N)C([H])([H])C2([H])C([H])([H])C12[H],0.26771715,0.29281648,0.01528791,0.00785147,0.2560021,0.27898217,0.00834673,0.02155821,0.2560021,0.27898217,0.00834673,0.02155821,0.25954579,0.27738758,0.0092,0.0034,11729
19675,[H]OC([H])([H])C1([H])C([H])([H])C1([H])C1([H])C([H])([H])C1([H])[H],0.26335474,0.28355713,0.00235947,0.00164338,0.27520625,0.28378898,0.00699481,0.0002954,0.27520625,0.28378898,0.00699481,0.0002954,0.26068501,0.27881713,0.0022,0.0007,19675
13253,[H]C([H])([H])N1C([H])([H])C1([H])C(=O)C#N,0.13869139,0.17319731,0.02271194,0.06930182,0.12689377,0.1609228,0.02489187,0.03779645,0.12689377,0.1609228,0.02489187,0.03779645,0.13667809,0.17348989,0.0137,0.0587,13253
14650,[H]OC([H])([H])C1([H])C([H])=C([H])C([H])([H])OC1([H])[H],0.24461225,0.26729108,0.01142638,0.00207342,0.23387608,0.26220063,0.0129667,0.25629845,0.23387608,0.26220063,0.0129667,0.25629845,0.24831519,0.25848006,0.0282,0.2623,14650
11994,[H]C1([H])OC(=O)C(=O)C([H])([H])O1,0.12721992,0.17747129,1.021e-05,0.00100758,0.11894814,0.16703846,2.168e-05,0.00097419,0.11894814,0.16703846,2.168e-05,0.00097419,0.12361003,0.17381328,0.0,0.0005,11994
8568,[H]C([H])([H])C([H])([H])C([H])(C(=O)C#N)C([H])([H])[H],0.15372308,0.25541544,0.00053808,0.00069545,0.14540951,0.21994009,0.00039175,0.00060615,0.14540951,0.21994009,0.00039175,0.00060615,0.14874657,0.22393569,0.0004,0.0002,8568
11301,[H]C([H])([H])C([H])(C([H])([H])[H])C([H])([H])C([H])([H])C1([H])C([H])([H])C1([H])[H],0.3081456,0.31515843,0.0078212,0.00361535,0.31230007,0.31665729,0.01049224,0.00656855,0.31230007,0.31665729,0.01049224,0.00656855,0.30296144,0.30916105,0.0043,0.0039,11301
6136,[H]N=C(N([H])C(=O)C([H])([H])O[H])C([H])([H])[H],0.19897548,0.23389117,0.00384267,0.00318269,0.18824533,0.2232211,0.00390646,0.09478291,0.18824533,0.2232211,0.00390646,0.09478291,0.19538881,0.22770617,0.0037,0.0018,6136
5727,[H]C#CC([H])([H])C(C#C[H])(C([H])([H])[H])C([H])([H])[H],0.26689257,0.27125598,7.263e-05,0.00036997,0.24455599,0.2489288,0.00010875,0.00053411,0.24455599,0.2489288,0.00010875,0.00053411,0.23878977,0.24346061,0.0001,0.0003,5727
13640,[H]C([H])([H])OC([H])([H])C12C([H])([H])C([H])([H])C1([H])C2([H])[H],0.27035085,0.28304101,0.05272583,0.0179784,0.28223809,0.29359958,0.06201804,0.00836082,0.28223809,0.29359958,0.06201804,0.00836082,0.27405074,0.28412741,0.0527,0.0099,13640
8845,[H]C#CC([H])(C#CC([H])([H])C([H])([H])[H])O[H],0.254238,0.26038903,0.00616212,0.02023941,0.22616492,0.23337575,0.00544645,0.01659509,0.22616492,0.23337575,0.00544645,0.01659509,0.22547549,0.23210139,0.0038,0.0046,8845
2767,[H]C(=O)C1([H])OC1([H])C([H])=O,0.14983666,0.15504877,0.0002631,0.00012685,0.14036173,0.14769709,0.00012402,0.00012642,0.14036173,0.14769709,0.00012402,0.00012642,0.14463064,0.1499005,0.0003,0.0001,2767
11540,[H]C([H])([H])C([H])([H])C1([H])OC2(C([H])([H])C2([H])[H])C1([H])[H],0.25549249,0.26189734,0.01011905,0.02327587,0.26047089,0.27860713,0.0032115,0.01880852,0.26047089,0.27860713,0.0032115,0.01880852,0.26315457,0.27302176,0.0047,0.0172,11540
19053,[H]OC1([H])C2([H])C([H])([H])C2([H])C12N([H])C2([H])[H],0.25890599,0.2625117,0.02876193,0.01545535,0.26795794,0.27428141,0.0248204,0.01385648,0.26795794,0.27428141,0.0248204,0.01385648,0.26251146,0.26391528,0.0117,0.0213,19053
15487,[H]OC([H])(C([H])([H])C([H])([H])C([H])([H])[H])C1([H])C([H])([H])C1([H])[H],0.26663732,0.30620309,0.01478997,0.00255986,0.28079704,0.3051596,0.00374242,0.01374779,0.28079704,0.3051596,0.00374242,0.01374779,0.26881029,0.30323706,0.0103,0.0071,15487
18327,[H]N1C([H])([H])C(=O)C2([H])N([H])C2([H])C1([H])[H],0.15313009,0.21883574,0.00253987,0.04919178,0.14378886,0.1992677,0.00248546,0.03144063,0.14378886,0.1992677,0.00248546,0.03144063,0.15002545,0.21803375,0.0014,0.0388,18327
20400,[H]c1onc(C([H])([H])[H])c(=O)c1[H],0.13998226,0.19538845,0.00028082,0.19126127,0.13377591,0.18142758,0.00018168,0.00023315,0.13377591,0.18142758,0.00018168,0.00023315,0.14171275,0.1989535,0.0003,0.0015,20400
9987,[H]N([H])C(=O)C([H])(C#N)C([H])([H])C([H])([H])[H],0.21751811,0.2729059,0.00028805,0.02475665,0.21593741,0.26317155,0.00075836,0.00277338,0.21593741,0.26317155,0.00075836,0.00277338,0.21495048,0.27458728,0.0003,0.0023,9987
8852,[H]OC([H])(C#CC([H])([H])C([H])([H])[H])C([H])=O,0.17269552,0.2457399,0.0026159,0.00675917,0.1644226,0.19936559,0.00767482,0.00233892,0.1644226,0.19936559,0.00767482,0.00233892,0.16644504,0.21852251,0.0036,0.0011,8852
5916,[H]OC([H])(C([H])([H])[H])C([H])([H])C([H])([H])C([H])(O[H])C([H])([H])[H],0.26727934,0.26991362,1.957e-05,0.03648499,0.27881689,0.28258675,4.482e-05,0.02020797,0.27881689,0.28258675,4.482e-05,0.02020797,0.26824435,0.27109242,0.0,0.0267,5916
17197,[H]C1([H])OC12C([H])([H])C1([H])C([H])([H])C1([H])C2([H])[H],0.27978022,0.29813462,0.00047823,0.00742564,0.28672204,0.3001008,0.00016104,0.00974088,0.28672204,0.3001008,0.00016104,0.00974088,0.28908489,0.29356464,0.0005,0.006,17197
1606,[H]OC([H])([H])C(=O)C(=O)N([H])[H],0.13142678,0.20185454,2.574e-05,0.00013561,0.12419387,0.19187325,7.61e-06,0.0146134,0.12419387,0.19187325,7.61e-06,0.0146134,0.12941642,0.19874403,0.0,0.0001,1606
4548,[H]c1c([H])c(C([H])([H])[H])n([H])c1C#N,0.20760397,0.2258052,0.36185853,1.637e-05,0.20236499,0.20821463,0.4059511,5.89e-05,0.20236499,0.20821463,0.4059511,5.89e-05,0.19894247,0.21083455,0.407,0.0,4548
2255,[H]C#CC([H])([H])C1([H])N([H])C1([H])C([H])([H])[H],0.25743462,0.27108619,0.00559789,8.732e-05,0.24934071,0.25940024,0.00010862,0.01301873,0.24934071,0.25940024,0.00010862,0.01301873,0.2425676,0.25201952,0.0001,0.0036,2255
7033,[H]N=C([H])OC(=O)N(C([H])([H])[H])C([H])([H])[H],0.23178098,0.26122896,0.00267426,0.00038046,0.22194433,0.24502532,0.00185274,0.16246228,0.22194433,0.24502532,0.00185274,0.16246228,0.22401654,0.2559076,0.0017,0.0002,7033
20929,[H]c1nn([H])c([H])c1C([H])([H])C#N,0.23760938,0.26944397,0.02914661,0.03095357,0.24630199,0.25322068,0.02557228,0.00687846,0.24630199,0.25322068,0.02557228,0.00687846,0.24212293,0.25525714,0.0445,0.0057,20929
13571,[H]OC1([H])C([H])(O[H])C1([H])C(=O)N([H])[H],0.21699548,0.24564222,0.00117129,0.08397792,0.21569896,0.22708859,0.00547011,0.04641664,0.21569896,0.22708859,0.00547011,0.04641664,0.21665197,0.24167459,0.0013,0.0787,13571
2554,[H]C#CC([H])([H])OC([H])([H])C#N,0.25233961,0.26654185,0.00318287,0.00693448,0.22770908,0.24851529,0.00161743,0.00464065,0.22770908,0.24851529,0.00161743,0.00464065,0.22658532,0.24734501,0.0004,0.0121,2554
2346,[H]C([H])([H])N1C2([H])C(=O)C1([H])C2([H])[H],0.19146216,0.2203136,1.053e-05,0.09683501,0.1848791,0.22136361,1.013e-05,0.04423733,0.1848791,0.22136361,1.013e-05,0.04423733,0.18314761,0.23033375,0.0,0.0471,2346
14460,[H]OC([H])([H])C([H])([H])OC([H])([H])C([H])([H])C([H])([H])O[H],0.26775646,0.27729758,0.00087409,0.02813365,0.27938846,0.29143908,0.00050746,0.03716838,0.27938846,0.29143908,0.00050746,0.03716838,0.26434525,0.28280443,0.0002,0.025,14460
5647,[H]C#CC([H])(O[H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H],0.26007012,0.27124018,0.00176727,0.01232262,0.23914675,0.25461335,0.00038627,0.00385342,0.23914675,0.25461335,0.00038627,0.00385342,0.23374041,0.24808367,0.0002,0.0026,5647
4013,[H]ON=C1C(C([H])([H])[H])=C([H])C([H])([H])C1([H])[H],0.20187675,0.20260869,0.00357374,0.38412745,0.19227008,0.19665102,0.00273867,0.34234296,0.19227008,0.19665102,0.00273867,0.34234296,0.19835448,0.20333769,0.3788,0.0034,4013
15460,[H]C([H])([H])C([H])([H])C([H])([H])C(=O)C1([H])OC1([H])[H],0.16492704,0.25028959,0.00026994,0.01603118,0.1593811,0.23479814,0.00018893,0.01146555,0.1593811,0.23479814,0.00018893,0.01146555,0.16160516,0.25348582,0.0001,0.0143,15460
459,[H]C([H])([H])C1([H])OC([H])([H])C([H])([H])O1,0.27952839,0.29104849,0.02994069,0.01786113,0.29143251,0.30574751,0.04091639,0.01496985,0.29143251,0.30574751,0.04091639,0.01496985,0.28556798,0.29735349,0.0292,0.0125,459
20931,[H]c1noc([H])c1C([H])([H])C#N,0.23878147,0.24747258,0.06216379,0.00693703,0.23688186,0.24269066,0.00892255,0.07993381,0.23688186,0.24269066,0.00892255,0.07993381,0.23578735,0.24162681,0.0885,0.0066,20931
14487,[H]C(=O)C1([H])C(=NC([H])([H])[H])OC1([H])[H],0.16418117,0.23207613,0.00094151,0.01881878,0.15877331,0.20054775,0.00176557,0.00313668,0.15877331,0.20054775,0.00176557,0.00313668,0.15902168,0.22250614,0.0007,0.011,14487
19444,[H]OC1([H])C2([H])OC2([H])C2([H])N([H])C12[H],0.24563297,0.26138267,0.00186674,0.00074354,0.2523693,0.25864802,0.00173281,0.00362182,0.2523693,0.25864802,0.00173281,0.00362182,0.24808735,0.26593649,0.0018,0.0011,19444
10210,[H]OC([H])([H])C([H])([H])C1(C([H])([H])C([H])([H])[H])C([H])([H])C1([H])[H],0.26496196,0.2964487,0.00064486,0.0149395,0.277874,0.29953981,0.00081942,0.00941941,0.277874,0.29953981,0.00081942,0.00941941,0.26216601,0.29451277,0.0002,0.0099,10210
10274,[H]C#CC1(C#N)N(C([H])([H])[H])C1([H])[H],0.23214099,0.24528714,0.03281957,0.06433176,0.20892895,0.22626244,0.01516643,0.0501345,0.20892895,0.22626244,0.01516643,0.0501345,0.21479246,0.23206097,0.0139,0.0486,10274
15733,[H]C([H])([H])OC12C([H])([H])OC1([H])C2([H])C([H])([H])[H],0.24294459,0.25876195,0.00464178,0.0079916,0.25885679,0.27164612,0.00305311,0.00727842,0.25885679,0.27164612,0.00305311,0.00727842,0.25023718,0.26901241,0.0039,0.0085,15733
1522,[H]C(=O)C([H])(C([H])([H])[H])C([H])([H])OC([H])([H])[H],0.16370095,0.26673013,0.00017251,0.00638813,0.1591695,0.21631858,0.00011318,0.00093093,0.1591695,0.21631858,0.00011318,0.00093093,0.15862479,0.25431268,0.0002,0.0023,1522
18314,[H]N=C1OC([H])([H])C([H])([H])C2([H])C([H])([H])C12[H],0.23699618,0.26446185,0.02021305,0.1362054,0.229513,0.26312047,0.01048318,0.05386682,0.229513,0.26312047,0.01048318,0.05386682,0.23254606,0.26474214,0.0102,0.1617,18314
17409,[H]OC12C3([H])C4([H])C3([H])C1(O[H])C42[H],0.22954881,0.2372494,0.00369618,0.00425662,0.24279053,0.25012098,5.93e-06,0.00485196,0.24279053,0.25012098,5.93e-06,0.00485196,0.23112753,0.23777916,0.0005,0.0026,17409
19151,[H]C(=O)C1([H])N2C([H])=NC([H])([H])C21[H],0.1570657,0.19994232,0.00211596,0.0712948,0.15059672,0.18445718,0.00345017,0.05051384,0.15059672,0.18445718,0.00345017,0.05051384,0.15239945,0.19845003,0.0019,0.0657,19151
12527,[H]C1=C([H])C2(C([H])([H])[H])C([H])([H])C([H])([H])C2([H])C1([H])[H],0.26371541,0.27814025,0.18762958,0.03189285,0.25350729,0.267923,0.19028127,0.00080597,0.25350729,0.267923,0.19028127,0.00080597,0.25201952,0.27165836,0.2153,0.017,12527
5502,[H]C1=C([H])C([H])([H])n2c([H])c([H])c([H])c21,0.17248713,0.19843822,0.19994711,0.04388392,0.16606542,0.19628906,0.19035392,0.0442481,0.16606542,0.19628906,0.19035392,0.0442481,0.16677579,0.20488851,0.1893,0.0344,5502
21169,[H]N=c1nc(N([H])[H])nno1,0.13456548,0.14616552,0.00528475,0.00467803,0.12215376,0.13323585,0.00421945,0.00740647,0.12215376,0.13323585,0.00421945,0.00740647,0.13281206,0.15065753,0.0051,0.0137,21169
14781,[H]N1C([H])([H])C1([H])C([H])([H])OC([H])([H])C#N,0.26433027,0.26817789,0.01875619,0.02093533,0.24651375,0.25455412,0.04534978,0.00735818,0.24651375,0.25455412,0.04534978,0.00735818,0.25972218,0.26276503,0.0076,0.0182,14781
4337,[H]Oc1oc(=O)oc1N([H])[H],0.22595874,0.25159084,0.00040593,0.00279973,0.23385925,0.24208496,0.00011659,0.10066703,0.23385925,0.24208496,0.00011659,0.10066703,0.22106924,0.24454104,0.0003,0.0013,4337
2174,[H]C1=C([H])C2([H])OC2(C([H])([H])[H])C1([H])[H],0.21784231,0.24507481,0.00662157,0.10199563,0.21384165,0.23584543,0.00189731,0.09066136,0.21384165,0.23584543,0.00189731,0.09066136,0.22791932,0.23421815,0.0042,0.114,2174
15569,[H]OC1([H])C([H])([H])C([H])(O[H])C1([H])OC([H])([H])[H],0.25576015,0.27239923,0.00626102,0.01126133,0.26102343,0.27266623,0.00495824,0.01347606,0.26102343,0.27266623,0.00495824,0.01347606,0.25877405,0.27382657,0.0064,0.0105,15569
5746,[H]C#CC(OC([H])=N[H])(C([H])([H])[H])C([H])([H])[H],0.23582527,0.26547693,0.00219934,0.0001849,0.22735573,0.24325316,0.00140184,0.00033434,0.22735573,0.24325316,0.00140184,0.00033434,0.22814349,0.23740064,0.0014,0.0001,5746
16693,[H]C(=O)C1([H])N2C([H])([H])C1([H])C2([H])C([H])([H])[H],0.15417283,0.19303786,0.00035705,0.01535342,0.14915226,0.17288,0.00026633,0.01265445,0.14915226,0.17288,0.00026633,0.01265445,0.15005852,0.19427898,0.0002,0.0144,16693
7405,[H]N=C1OC2([H])C1([H])C2(O[H])C([H])([H])[H],0.24090807,0.24986002,0.0557634,0.02789765,0.23896515,0.24321447,0.00822654,0.05025257,0.23896515,0.24321447,0.00822654,0.05025257,0.2425235,0.24682317,0.0053,0.0562,7405
18539,[H]C([H])([H])C12OC3([H])C4([H])C3([H])C1([H])C42[H],0.2589652,0.2661937,0.01222153,0.00135779,0.27146739,0.27457397,0.00242912,0.0035066,0.27146739,0.27457397,0.00242912,0.0035066,0.26392263,0.26741749,0.0005,0.0034,18539
7638,[H]N=C1N([H])C(=O)C([H])(C([H])([H])[H])C1([H])[H],0.20408999,0.23704766,0.00177855,0.00717214,0.19700256,0.22776046,0.00231703,0.00466821,0.19700256,0.22776046,0.00231703,0.00466821,0.20120256,0.23195072,0.0015,0.0053,7638
10690,[H]N=C1OC([H])([H])C2(C([H])([H])[H])C([H])([H])C12[H],0.24702404,0.27620687,0.0199583,0.26363591,0.23805021,0.2775942,0.01367116,0.23914867,0.23805021,0.2775942,0.01367116,0.23914867,0.24090653,0.27582574,0.0127,0.3208,10690
17993,[H]C1=C(C([H])([H])[H])C2([H])OC([H])([H])C2([H])C1([H])[H],0.23199013,0.26447341,0.01171299,0.18969774,0.22287975,0.25537581,0.00578083,0.23568097,0.22287975,0.25537581,0.00578083,0.23568097,0.23951373,0.25176228,0.02,0.2238,17993
15797,[H]C(=O)C12C([H])([H])C([H])([H])C([H])([H])C1([H])C2([H])[H],0.16758605,0.25757496,0.00025574,0.25353558,0.16280439,0.24810789,0.00016751,0.19878074,0.16280439,0.24810789,0.00016751,0.19878074,0.16329563,0.25202687,0.0002,0.2385,15797
7048,[H]OC([H])(C([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])C([H])=O,0.16273919,0.26750269,0.00010481,0.0077709,0.15719879,0.24473675,5.702e-05,0.00884592,0.15719879,0.24473675,5.702e-05,0.00884592,0.15757376,0.26737707,0.0001,0.0048,7048
4170,[H]N=c1nc([H])n([H])c(C([H])([H])[H])c1[H],0.17116238,0.21032396,0.01579598,0.43351183,0.16410123,0.19201574,0.00833648,0.00378474,0.16410123,0.19201574,0.00833648,0.00378474,0.1703368,0.19859335,0.0103,0.0051,4170
